2022-9-30 11:05:02,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,34.43%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,303
2022-09-30 11:05:03,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,20.5%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,303
2022-9-30 11:05:04,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,6.56%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,305
2022-09-30 11:05:05,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,5.12%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,305
2022-9-30 11:05:06,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,3.69%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,305
2022-09-30 11:05:07,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,2.16%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,305
2022-9-30 11:05:08,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,0.63%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,305
2022-09-30 11:05:09,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,15.91%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,305
2022-9-30 11:05:10,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,31.20%,14.82,/,125.5GiB,11.81%,148GB,/,159GB,20.8GB,/,1GB,312
2022-09-30 11:05:11,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,33.12%,14.82,/,125.5GiB,11.82%,148GB,/,159GB,20.8GB,/,1GB,312
2022-9-30 11:05:12,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,35.05%,14.86,/,125.5GiB,11.84%,148GB,/,159GB,20.8GB,/,1GB,326
2022-09-30 11:05:13,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,43.74%,14.86,/,125.5GiB,11.86%,148GB,/,159GB,20.8GB,/,1GB,326
2022-9-30 11:05:14,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,52.43%,14.9,/,125.5GiB,11.87%,148GB,/,159GB,20.8GB,/,1GB,330
2022-09-30 11:05:15,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,55.97%,14.9,/,125.5GiB,11.88%,148GB,/,159GB,20.8GB,/,1GB,330
2022-9-30 11:05:16,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,59.50%,14.91,/,125.5GiB,11.88%,148GB,/,159GB,20.8GB,/,1GB,332
2022-09-30 11:05:17,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,57.27%,14.91,/,125.5GiB,11.88%,148GB,/,159GB,20.8GB,/,1GB,332
2022-9-30 11:05:18,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,55.04%,14.91,/,125.5GiB,11.88%,148GB,/,159GB,20.8GB,/,1GB,334
2022-09-30 11:05:19,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,158.31%,14.91,/,125.5GiB,11.93%,148GB,/,159GB,20.8GB,/,1GB,334
2022-9-30 11:05:20,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,261.58%,15.02,/,125.5GiB,11.97%,149GB,/,159GB,20.8GB,/,1GB,512
2022-09-30 11:05:21,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,670.02%,15.02,/,125.5GiB,12.36%,149GB,/,159GB,20.8GB,/,1GB,512
2022-9-30 11:05:22,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1078.46%,16.01,/,125.5GiB,12.75%,149GB,/,159GB,20.8GB,/,1GB,586
2022-09-30 11:05:23,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,800.75%,16.01,/,125.5GiB,12.93%,149GB,/,159GB,20.8GB,/,1GB,586
2022-9-30 11:05:24,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,523.03%,16.44,/,125.5GiB,13.10%,149GB,/,159GB,20.8GB,/,1GB,746
2022-09-30 11:05:25,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,640.97%,16.44,/,125.5GiB,13.39%,149GB,/,159GB,20.8GB,/,1GB,746
2022-9-30 11:05:26,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,758.92%,17.17,/,125.5GiB,13.68%,149GB,/,159GB,20.8GB,/,1GB,804
2022-09-30 11:05:27,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1699.62%,17.17,/,125.5GiB,14.36%,149GB,/,159GB,20.8GB,/,1GB,804
2022-9-30 11:05:28,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,2640.31%,18.86,/,125.5GiB,15.03%,149GB,/,159GB,20.8GB,/,1.01GB,823
2022-09-30 11:05:29,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1801.15%,18.86,/,125.5GiB,15.25%,149GB,/,159GB,20.8GB,/,1.01GB,823
2022-9-30 11:05:30,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,962.00%,19.43,/,125.5GiB,15.48%,149GB,/,160GB,20.8GB,/,1.01GB,879
2022-09-30 11:05:31,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1624.38%,19.43,/,125.5GiB,16.2%,149GB,/,160GB,20.8GB,/,1.01GB,879
2022-9-30 11:05:32,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,2286.75%,21.24,/,125.5GiB,16.93%,149GB,/,160GB,20.8GB,/,1.01GB,965
2022-09-30 11:05:33,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,2623.88%,21.24,/,125.5GiB,17.3%,149GB,/,160GB,20.8GB,/,1.01GB,965
2022-9-30 11:05:34,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,2961.00%,22.19,/,125.5GiB,17.68%,149GB,/,160GB,20.8GB,/,1.01GB,1032
2022-09-30 11:05:35,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,3650.3%,22.19,/,125.5GiB,19.38%,149GB,/,160GB,20.8GB,/,1.01GB,1032
2022-9-30 11:05:36,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,4339.61%,26.45,/,125.5GiB,21.07%,149GB,/,160GB,20.9GB,/,1.01GB,1047
2022-09-30 11:05:37,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,3874.78%,26.45,/,125.5GiB,21.41%,149GB,/,160GB,20.9GB,/,1.01GB,1047
2022-9-30 11:05:38,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,3409.96%,27.29,/,125.5GiB,21.75%,149GB,/,160GB,20.9GB,/,1.01GB,1044
2022-09-30 11:05:39,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,2676.81%,27.29,/,125.5GiB,21.91%,149GB,/,160GB,20.9GB,/,1.01GB,1044
2022-9-30 11:05:40,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1943.65%,27.68,/,125.5GiB,22.06%,149GB,/,160GB,20.9GB,/,1.01GB,1030
2022-09-30 11:05:41,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1396.52%,27.68,/,125.5GiB,22.31%,149GB,/,160GB,20.9GB,/,1.01GB,1030
2022-9-30 11:05:42,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,849.38%,28.32,/,125.5GiB,22.56%,149GB,/,160GB,20.9GB,/,1.01GB,1022
2022-09-30 11:05:43,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1105.3%,28.32,/,125.5GiB,22.57%,149GB,/,160GB,20.9GB,/,1.01GB,1022
2022-9-30 11:05:44,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1361.21%,28.35,/,125.5GiB,22.59%,149GB,/,160GB,20.9GB,/,1.01GB,1024
2022-09-30 11:05:45,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1871.58%,28.35,/,125.5GiB,23.09%,149GB,/,160GB,20.9GB,/,1.01GB,1024
2022-9-30 11:05:46,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,2381.94%,29.61,/,125.5GiB,23.59%,149GB,/,160GB,20.9GB,/,1.01GB,1053
2022-09-30 11:05:47,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1975.74%,29.61,/,125.5GiB,24.43%,149GB,/,160GB,20.9GB,/,1.01GB,1053
2022-9-30 11:05:48,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1569.55%,31.71,/,125.5GiB,25.27%,149GB,/,160GB,20.9GB,/,1.01GB,1057
2022-09-30 11:05:49,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1308.14%,31.71,/,125.5GiB,25.42%,149GB,/,160GB,20.9GB,/,1.01GB,1057
2022-9-30 11:05:50,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1046.74%,32.11,/,125.5GiB,25.58%,149GB,/,160GB,20.9GB,/,1.01GB,1053
2022-09-30 11:05:51,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,639.81%,32.11,/,125.5GiB,25.71%,149GB,/,160GB,20.9GB,/,1.01GB,1053
2022-9-30 11:05:52,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,232.87%,32.44,/,125.5GiB,25.85%,149GB,/,160GB,20.9GB,/,1.01GB,1049
2022-09-30 11:05:53,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,243.5%,32.44,/,125.5GiB,23.27%,149GB,/,160GB,20.9GB,/,1.01GB,1049
2022-9-30 11:05:54,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,254.14%,25.98,/,125.5GiB,20.70%,150GB,/,161GB,20.9GB,/,1.01GB,760
2022-09-30 11:05:55,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,277.12%,25.98,/,125.5GiB,20.87%,150GB,/,161GB,20.9GB,/,1.01GB,760
2022-9-30 11:05:56,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,300.10%,26.4,/,125.5GiB,21.03%,150GB,/,161GB,20.9GB,/,1.01GB,881
2022-09-30 11:05:57,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,394.94%,26.4,/,125.5GiB,21.29%,150GB,/,161GB,20.9GB,/,1.01GB,881
2022-9-30 11:05:58,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,489.78%,27.04,/,125.5GiB,21.55%,150GB,/,161GB,20.9GB,/,1.01GB,981
2022-09-30 11:05:59,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,475.61%,27.04,/,125.5GiB,21.78%,150GB,/,161GB,20.9GB,/,1.01GB,981
2022-9-30 11:06:00,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,461.43%,27.62,/,125.5GiB,22.01%,150GB,/,161GB,20.9GB,/,1.01GB,928
2022-09-30 11:06:01,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,302.18%,27.62,/,125.5GiB,22.0%,150GB,/,161GB,20.9GB,/,1.01GB,928
2022-9-30 11:06:02,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,142.92%,27.59,/,125.5GiB,21.99%,150GB,/,161GB,20.9GB,/,1.01GB,914
2022-09-30 11:06:03,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,101.86%,27.59,/,125.5GiB,22.0%,150GB,/,161GB,20.9GB,/,1.01GB,914
2022-9-30 11:06:04,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,60.81%,27.63,/,125.5GiB,22.02%,150GB,/,161GB,20.9GB,/,1.01GB,914
2022-09-30 11:06:05,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,103.67%,27.63,/,125.5GiB,22.04%,150GB,/,161GB,20.9GB,/,1.01GB,914
2022-9-30 11:06:06,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,146.53%,27.68,/,125.5GiB,22.06%,150GB,/,161GB,20.9GB,/,1.01GB,921
2022-09-30 11:06:07,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,916.72%,27.68,/,125.5GiB,22.34%,150GB,/,161GB,20.9GB,/,1.01GB,921
2022-9-30 11:06:08,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1686.90%,28.38,/,125.5GiB,22.62%,150GB,/,162GB,20.9GB,/,1.02GB,926
2022-09-30 11:06:09,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1086.23%,28.38,/,125.5GiB,22.73%,150GB,/,162GB,20.9GB,/,1.02GB,926
2022-9-30 11:06:10,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,485.56%,28.66,/,125.5GiB,22.84%,150GB,/,162GB,20.9GB,/,1.02GB,945
2022-09-30 11:06:11,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,287.94%,28.66,/,125.5GiB,22.84%,150GB,/,162GB,20.9GB,/,1.02GB,945
2022-9-30 11:06:12,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,90.32%,28.68,/,125.5GiB,22.85%,150GB,/,162GB,20.9GB,/,1.02GB,944
2022-09-30 11:06:13,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,348.84%,28.68,/,125.5GiB,22.95%,150GB,/,162GB,20.9GB,/,1.02GB,944
2022-9-30 11:06:14,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,607.36%,28.94,/,125.5GiB,23.06%,151GB,/,162GB,20.9GB,/,1.02GB,943
2022-09-30 11:06:15,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,487.15%,28.94,/,125.5GiB,23.81%,151GB,/,162GB,20.9GB,/,1.02GB,943
2022-9-30 11:06:16,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,366.94%,30.82,/,125.5GiB,24.56%,151GB,/,162GB,20.9GB,/,1.02GB,942
2022-09-30 11:06:17,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,268.91%,30.82,/,125.5GiB,24.56%,151GB,/,162GB,20.9GB,/,1.02GB,942
2022-9-30 11:06:18,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,170.88%,30.84,/,125.5GiB,24.57%,151GB,/,162GB,20.9GB,/,1.02GB,942
2022-09-30 11:06:19,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,207.94%,30.84,/,125.5GiB,24.61%,151GB,/,162GB,20.9GB,/,1.02GB,942
2022-9-30 11:06:20,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,245.00%,30.92,/,125.5GiB,24.64%,151GB,/,162GB,20.9GB,/,1.02GB,940
2022-09-30 11:06:21,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,955.05%,30.92,/,125.5GiB,25.09%,151GB,/,162GB,20.9GB,/,1.02GB,940
2022-9-30 11:06:22,a1222807abac,hadoop-slave3.1.vbe7hldtwcyjcd1l6f2e30ffm,1665.10%,32.05,/,125.5GiB,25.54%,151GB,/,162GB,20.9GB,/,1.02GB,969
