2022-9-29 20:10:13,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,2.20%,10.34,/,125.5GiB,8.24%,218GB,/,184GB,56.8GB,/,711MB,192
2022-09-29 20:10:14,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,25.2%,10.34,/,125.5GiB,8.24%,218GB,/,184GB,56.8GB,/,711MB,192
2022-09-29 20:10:15,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,25.2%,10.34,/,125.5GiB,8.24%,218GB,/,184GB,56.8GB,/,711MB,192
2022-9-29 20:10:16,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,48.20%,10.34,/,125.5GiB,8.24%,218GB,/,184GB,56.8GB,/,711MB,200
2022-09-29 20:10:17,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,63.85%,10.34,/,125.5GiB,8.25%,218GB,/,184GB,56.8GB,/,711MB,200
2022-9-29 20:10:18,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,79.50%,10.35,/,125.5GiB,8.25%,219GB,/,184GB,56.8GB,/,711MB,202
2022-09-29 20:10:19,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,196.44%,10.35,/,125.5GiB,8.39%,219GB,/,184GB,56.8GB,/,711MB,202
2022-9-29 20:10:20,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,313.37%,10.7,/,125.5GiB,8.53%,219GB,/,184GB,56.8GB,/,711MB,253
2022-09-29 20:10:21,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,157.37%,10.7,/,125.5GiB,8.54%,219GB,/,184GB,56.8GB,/,711MB,253
2022-9-29 20:10:22,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,1.36%,10.73,/,125.5GiB,8.55%,219GB,/,184GB,56.8GB,/,711MB,248
2022-09-29 20:10:23,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,1.06%,10.73,/,125.5GiB,8.54%,219GB,/,184GB,56.8GB,/,711MB,248
2022-9-29 20:10:24,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.76%,10.71,/,125.5GiB,8.53%,219GB,/,184GB,56.8GB,/,711MB,247
2022-09-29 20:10:25,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.64%,10.71,/,125.5GiB,8.53%,219GB,/,184GB,56.8GB,/,711MB,247
2022-9-29 20:10:26,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.51%,10.71,/,125.5GiB,8.53%,219GB,/,184GB,56.8GB,/,711MB,245
2022-09-29 20:10:27,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.53%,10.71,/,125.5GiB,8.53%,219GB,/,184GB,56.8GB,/,711MB,245
2022-9-29 20:10:28,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.55%,10.71,/,125.5GiB,8.53%,219GB,/,184GB,56.8GB,/,711MB,244
2022-09-29 20:10:29,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.59%,10.71,/,125.5GiB,8.53%,219GB,/,184GB,56.8GB,/,711MB,244
