2022-9-29 19:22:33,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,59.31%,17.86,/,125.5GiB,14.23%,121GB,/,119GB,10.2GB,/,310MB,311
2022-09-29 19:22:34,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,70.38%,17.86,/,125.5GiB,14.23%,121GB,/,119GB,10.2GB,/,310MB,311
2022-9-29 19:22:35,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,81.46%,17.87,/,125.5GiB,14.24%,121GB,/,119GB,10.2GB,/,310MB,317
2022-09-29 19:22:36,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,248.29%,17.87,/,125.5GiB,14.34%,121GB,/,119GB,10.2GB,/,310MB,317
2022-9-29 19:22:37,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,415.12%,18.12,/,125.5GiB,14.44%,121GB,/,119GB,10.2GB,/,310MB,374
2022-09-29 19:22:38,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,238.22%,18.12,/,125.5GiB,14.51%,121GB,/,119GB,10.2GB,/,310MB,374
2022-9-29 19:22:39,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,61.32%,18.3,/,125.5GiB,14.58%,121GB,/,119GB,10.2GB,/,310MB,393
2022-09-29 19:22:40,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,223.06%,18.3,/,125.5GiB,14.64%,121GB,/,119GB,10.2GB,/,310MB,393
2022-9-29 19:22:41,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,384.81%,18.45,/,125.5GiB,14.70%,121GB,/,119GB,10.2GB,/,310MB,517
2022-09-29 19:22:42,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,491.33%,18.45,/,125.5GiB,14.97%,121GB,/,119GB,10.2GB,/,310MB,517
2022-9-29 19:22:43,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,597.84%,19.14,/,125.5GiB,15.25%,121GB,/,119GB,10.2GB,/,310MB,551
2022-09-29 19:22:44,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,328.84%,19.14,/,125.5GiB,15.32%,121GB,/,119GB,10.2GB,/,310MB,551
2022-9-29 19:22:45,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,59.83%,19.31,/,125.5GiB,15.39%,121GB,/,119GB,10.2GB,/,310MB,546
2022-09-29 19:22:46,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,278.02%,19.31,/,125.5GiB,15.49%,121GB,/,119GB,10.2GB,/,310MB,546
2022-9-29 19:22:47,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,496.21%,19.56,/,125.5GiB,15.59%,122GB,/,120GB,10.2GB,/,310MB,664
2022-09-29 19:22:48,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,381.86%,19.56,/,125.5GiB,15.8%,122GB,/,120GB,10.2GB,/,310MB,664
2022-9-29 19:22:49,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,267.50%,20.09,/,125.5GiB,16.01%,122GB,/,120GB,10.2GB,/,310MB,710
2022-09-29 19:22:50,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,134.25%,20.09,/,125.5GiB,16.01%,122GB,/,120GB,10.2GB,/,310MB,710
2022-9-29 19:22:51,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1.00%,20.09,/,125.5GiB,16.01%,122GB,/,120GB,10.2GB,/,310MB,693
2022-09-29 19:22:52,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1.71%,20.09,/,125.5GiB,15.99%,122GB,/,120GB,10.2GB,/,310MB,693
2022-9-29 19:22:53,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,2.41%,20.05,/,125.5GiB,15.97%,122GB,/,120GB,10.2GB,/,310MB,687
2022-09-29 19:22:54,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,5.46%,20.05,/,125.5GiB,15.97%,122GB,/,120GB,10.2GB,/,310MB,687
2022-9-29 19:22:55,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,8.51%,20.05,/,125.5GiB,15.97%,122GB,/,120GB,10.2GB,/,310MB,690
2022-09-29 19:22:56,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,11.57%,20.05,/,125.5GiB,15.97%,122GB,/,120GB,10.2GB,/,310MB,690
2022-9-29 19:22:57,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,14.63%,20.05,/,125.5GiB,15.97%,122GB,/,120GB,10.2GB,/,310MB,686
2022-09-29 19:22:58,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,530.9%,20.05,/,125.5GiB,16.25%,122GB,/,120GB,10.2GB,/,310MB,686
2022-9-29 19:22:59,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1047.16%,20.76,/,125.5GiB,16.54%,122GB,/,120GB,10.2GB,/,313MB,718
2022-09-29 19:23:00,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1169.06%,20.76,/,125.5GiB,16.82%,122GB,/,120GB,10.2GB,/,313MB,718
2022-9-29 19:23:01,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1290.95%,21.46,/,125.5GiB,17.10%,122GB,/,120GB,10.2GB,/,314MB,753
2022-09-29 19:23:02,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1074.05%,21.46,/,125.5GiB,17.25%,122GB,/,120GB,10.2GB,/,314MB,753
2022-9-29 19:23:03,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,857.15%,21.84,/,125.5GiB,17.40%,122GB,/,120GB,10.2GB,/,314MB,806
2022-09-29 19:23:04,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1257.9%,21.84,/,125.5GiB,18.3%,122GB,/,120GB,10.2GB,/,314MB,806
2022-9-29 19:23:05,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1658.65%,24.11,/,125.5GiB,19.21%,122GB,/,120GB,10.2GB,/,314MB,801
2022-09-29 19:23:06,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1239.29%,24.11,/,125.5GiB,19.27%,122GB,/,120GB,10.2GB,/,314MB,801
2022-9-29 19:23:07,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,819.92%,24.26,/,125.5GiB,19.33%,122GB,/,120GB,10.2GB,/,314MB,788
2022-09-29 19:23:08,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,415.79%,24.26,/,125.5GiB,19.34%,122GB,/,120GB,10.2GB,/,314MB,788
2022-9-29 19:23:09,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,11.67%,24.27,/,125.5GiB,19.34%,122GB,/,120GB,10.2GB,/,314MB,788
2022-09-29 19:23:10,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,567.44%,24.27,/,125.5GiB,19.63%,122GB,/,120GB,10.2GB,/,314MB,788
2022-9-29 19:23:11,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1123.20%,25.02,/,125.5GiB,19.93%,122GB,/,120GB,10.2GB,/,315MB,809
2022-09-29 19:23:12,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1599.74%,25.02,/,125.5GiB,19.88%,122GB,/,120GB,10.2GB,/,315MB,809
2022-9-29 19:23:13,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,2076.29%,24.88,/,125.5GiB,19.82%,122GB,/,120GB,10.2GB,/,315MB,630
2022-09-29 19:23:14,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,1272.79%,24.88,/,125.5GiB,19.87%,122GB,/,120GB,10.2GB,/,315MB,630
2022-9-29 19:23:15,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,469.29%,24.98,/,125.5GiB,19.91%,122GB,/,120GB,10.2GB,/,315MB,613
2022-09-29 19:23:16,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,255.48%,24.98,/,125.5GiB,19.91%,122GB,/,120GB,10.2GB,/,315MB,613
2022-9-29 19:23:17,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,41.66%,24.98,/,125.5GiB,19.90%,122GB,/,120GB,10.2GB,/,315MB,567
2022-09-29 19:23:18,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,23.84%,24.98,/,125.5GiB,17.28%,122GB,/,120GB,10.2GB,/,315MB,567
2022-9-29 19:23:19,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,6.02%,18.4,/,125.5GiB,14.66%,122GB,/,120GB,10.2GB,/,315MB,394
2022-09-29 19:23:20,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,11.69%,18.4,/,125.5GiB,14.48%,122GB,/,120GB,10.2GB,/,315MB,394
2022-9-29 19:23:21,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,17.35%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,319
2022-09-29 19:23:22,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,8.96%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,319
2022-9-29 19:23:23,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,0.57%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,320
2022-09-29 19:23:24,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,0.55%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,320
2022-9-29 19:23:25,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,0.53%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,320
2022-09-29 19:23:26,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,0.57%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,320
2022-9-29 19:23:27,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,0.62%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,320
2022-09-29 19:23:28,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,9.55%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,320
2022-9-29 19:23:29,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,18.48%,17.96,/,125.5GiB,14.31%,122GB,/,120GB,10.2GB,/,315MB,321
2022-09-29 19:23:30,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,45.61%,17.96,/,125.5GiB,14.32%,122GB,/,120GB,10.2GB,/,315MB,321
2022-9-29 19:23:31,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,72.73%,17.97,/,125.5GiB,14.32%,122GB,/,120GB,10.2GB,/,315MB,327
2022-09-29 19:23:32,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,69.41%,17.97,/,125.5GiB,14.32%,122GB,/,120GB,10.2GB,/,315MB,327
2022-9-29 19:23:33,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,66.10%,17.97,/,125.5GiB,14.32%,122GB,/,120GB,10.2GB,/,315MB,324
2022-09-29 19:23:34,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,223.69%,17.97,/,125.5GiB,14.41%,122GB,/,120GB,10.2GB,/,315MB,324
2022-9-29 19:23:35,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,381.29%,18.21,/,125.5GiB,14.51%,122GB,/,120GB,10.2GB,/,315MB,384
2022-09-29 19:23:36,0e609fd74def,hadoop-slave2.1.7funa9nu78kmzfr40ervd9896,309.8%,18.21,/,125.5GiB,14.57%,122GB,/,120GB,10.2GB,/,315MB,384
